date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:11	323997/323997	------	200	untouched ('')	image/png	etag:COfRu+KSje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571710587302-TJ9XA1W0SN0XJARNQ9HO/Members+Leading+Members+Flier+10-23-19-willie-english-1.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571710587302-TJ9XA1W0SN0XJARNQ9HO/Members+Leading+Members+Flier+10-23-19-willie-english-1.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	312211/312211	------	200	untouched ('')	image/png	etag:CJqN/OuSje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571710589377-8QLHXCB9YM4TGEYCZPM8/Members+Leading+Members+Flier+10-23-19-willie-english-2.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571710589377-8QLHXCB9YM4TGEYCZPM8/Members+Leading+Members+Flier+10-23-19-willie-english-2.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	96950/96950	------	200	untouched ('')	application/pdf	etag:W/%2247f56774d35732a8965c65e1a4a1e1e5%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dae6701a7afe7209d395413/1571710721509/Members+Leading+Members+Flier+10-23-19_73-failing-slate.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dae6701a7afe7209d395413/1571710721509/Members+Leading+Members+Flier+10-23-19_73-failing-slate.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	52138/52138	------	200	untouched ('')	image/png	etag:CKf2vOKSje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571710594665-INTUSKIRLCM3Y6WA67TN/Members+Leading+Members+Flier+10-23-19_73-failing-slate.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571710594665-INTUSKIRLCM3Y6WA67TN/Members+Leading+Members+Flier+10-23-19_73-failing-slate.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%228817d0a857d8e99ceb6ea1cff98a7ea2%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-08-07-2019.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-08-07-2019.67.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	149143/149143	------	200	untouched ('')	application/pdf	etag:W/%22b68033dfeb8e6ac98a1d09ad064d1ba6%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5da7a77f8d85764dc1cc5c3f/1571268479797/Members+Leading+Members+Flier+10-16-19.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5da7a77f8d85764dc1cc5c3f/1571268479797/Members+Leading+Members+Flier+10-16-19.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	268568/268568	------	200	untouched ('')	image/png	etag:CO786diSje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268453325-CTPDQGOZAQWSGX97XEM9/outputname-1.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268453325-CTPDQGOZAQWSGX97XEM9/outputname-1.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	521509/521509	------	200	untouched ('')	application/pdf	etag:W/%229c6f86bcdf1217ee8d6f0f2c1b011975%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5da7a6f9183ae61d5f258054/1571268346666/Members+Leading+Members+Flier+10-09-19.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5da7a6f9183ae61d5f258054/1571268346666/Members+Leading+Members+Flier+10-09-19.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	782197/782197	------	200	untouched ('')	image/png	etag:CMq4l9mSje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268293591-EJ6XOWQNGUTF9QK83I66/outputname-1.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268293591-EJ6XOWQNGUTF9QK83I66/outputname-1.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%22a0ed1c499d899a573a34662d214e7806%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-08-07-2019-spanish.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-08-07-2019-spanish.6a.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	254271/254271	------	200	untouched ('')	image/png	etag:CKDXwuySje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268312048-ZYYUVMQTUIFJOH5WGB4D/outputname-3.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268312048-ZYYUVMQTUIFJOH5WGB4D/outputname-3.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	314965/314965	------	200	untouched ('')	image/png	etag:CIWfmb6Sje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268295882-J4SAKUDO4MQ3Y6B5CST0/outputname-2.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268295882-J4SAKUDO4MQ3Y6B5CST0/outputname-2.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	189786/189786	------	200	untouched ('')	image/png	etag:CMDtjIuTje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268301693-KGR8IDDUUQZS1L8QDHN8/outputname-4.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571268301693-KGR8IDDUUQZS1L8QDHN8/outputname-4.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	267101/267101	------	200	untouched ('')	application/pdf	etag:W/%225d7143190b731e1fbf48341bfd8126d4%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d8c373447d84d21ed57c8c8/1569470260879/Members+Leading+Members+Flier+10-25-19.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d8c373447d84d21ed57c8c8/1569470260879/Members+Leading+Members+Flier+10-25-19.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%223ba4df0b8030c8e56efc4239cc4e2a71%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Donation-Flier-06-29.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Donation-Flier-06-29.6d.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	613663/613663	------	200	untouched ('')	image/png	etag:COu9taqTje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1569470208397-TQC708TS9OX1MCVTDXF9/outputname-1.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1569470208397-TQC708TS9OX1MCVTDXF9/outputname-1.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	372539/372539	------	200	untouched ('')	application/pdf	etag:W/%2244e6181ba9a83e4ea39b754d01f89e63%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d6dd46e426fc00001784260/1567478895502/Members+Leading+Members+Flier+09-01-2019.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d6dd46e426fc00001784260/1567478895502/Members+Leading+Members+Flier+09-01-2019.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	301386/301386	------	200	untouched ('')	image/png	etag:CNj274qTje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1567478844583-ILNPN6AW5NV9EB64Z1LN/Members+Leading+Members+Flier+09-01-2019-page001.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1567478844583-ILNPN6AW5NV9EB64Z1LN/Members+Leading+Members+Flier+09-01-2019-page001.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	307985/307985	------	200	untouched ('')	image/png	etag:CIOC0+ySje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1567478849366-F3DFLGAS36B9A19SM73B/Members+Leading+Members+Flier+09-01-2019-page002.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1567478849366-F3DFLGAS36B9A19SM73B/Members+Leading+Members+Flier+09-01-2019-page002.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%225bd178f4af8c53abb664f7be3200f678%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-05-26-2019.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-05-26-2019.70.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	534128/534128	------	200	untouched ('')	application/pdf	etag:W/%2202ba49e1f59c6314fa0e02d1ace39ce9%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d5082e3c70c8400014a95c2/1565557476612/Members+Leading+Members+Flier+08-07-2019.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d5082e3c70c8400014a95c2/1565557476612/Members+Leading+Members+Flier+08-07-2019.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	332822/332822	------	200	untouched ('')	image/png	etag:CPnpgYuTje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1565557454559-E19D5BOD0QBPEBFX2G4L/Members+Leading+Members+Flier+08-07-2019-page001.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1565557454559-E19D5BOD0QBPEBFX2G4L/Members+Leading+Members+Flier+08-07-2019-page001.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	542768/542768	------	200	untouched ('')	application/pdf	etag:W/%22f9c6fc2d11ac11f8f796b1e1fb7b2027%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d50aa0ff30352000124149b/1565567504812/Members+Leading+Members+Flier+08-07-2019+%28spanish%29.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d50aa0ff30352000124149b/1565567504812/Members+Leading+Members+Flier+08-07-2019+(spanish).pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	348400/348400	------	200	untouched ('')	image/png	etag:CPv6kqqTje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1565557457184-Z1WNPXCSBEKORMIOCEOW/Members+Leading+Members+Flier+08-07-2019+(spanish)-page001.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1565557457184-Z1WNPXCSBEKORMIOCEOW/Members+Leading+Members+Flier+08-07-2019+(spanish)-page001.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%22d452bd5305ab926a6627d8372213b517%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-04-22-19.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-04-22-19.75.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	2505687/2505687	------	200	untouched ('')	application/pdf	etag:W/%228443e8330286b5309a80f304b01d4b83%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d17cd4a3d4f4d000183decd/1561840974287/Members+Leading+Members+Donation+Flier+06-29.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5d17cd4a3d4f4d000183decd/1561840974287/Members+Leading+Members+Donation+Flier+06-29.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	2466163/2466163	------	200	untouched ('')	image/png	etag:CMWUpb6Sje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1561840953416-27O4ZSZQ92M0X85SY1H9/Members+Leading+Members+Donation+Flier+06-29-page001.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1561840953416-27O4ZSZQ92M0X85SY1H9/Members+Leading+Members+Donation+Flier+06-29-page001.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	2534876/2534876	------	200	untouched ('')	application/pdf	etag:W/%227840932cf37859184a4f975cad0d307d%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5cf0958694fa22000133d6b9/1559270831721/Members+Leading+Members+Flier+05-26-2019.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5cf0958694fa22000133d6b9/1559270831721/Members+Leading+Members+Flier+05-26-2019.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	298178/298178	------	200	untouched ('')	image/png	etag:CK//gIqTje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1559270716155-XNC9AF23FQMV9RZZVLKW/Members+Leading+Members+Flier+05-26-2019-page001.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1559270716155-XNC9AF23FQMV9RZZVLKW/Members+Leading+Members+Flier+05-26-2019-page001.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%2203cdfa5337423786d69258d5e130e8e7%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-02-13-19.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-02-13-19.7b.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	1814588/1814588	------	200	untouched ('')	image/png	etag:CMLZm+ySje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1559270749545-AEQ1CF8L77OJEHTEOVNH/Members+Leading+Members+Flier+05-26-2019-page003.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1559270749545-AEQ1CF8L77OJEHTEOVNH/Members+Leading+Members+Flier+05-26-2019-page003.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	343584/343584	------	200	untouched ('')	image/png	etag:CN/7ouqSje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1559270716707-OTP5NMVLRI0ZHBUJBG9M/Members+Leading+Members+Flier+05-26-2019-page002.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1559270716707-OTP5NMVLRI0ZHBUJBG9M/Members+Leading+Members+Flier+05-26-2019-page002.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	1281163/1281163	------	200	untouched ('')	application/pdf	etag:W/%228c05ef335037f3b45097d5275d32e599%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5cbe63d64785d3212d849f31/1555981272303/Members+Leading+Members+Flier+04-22-19.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5cbe63d64785d3212d849f31/1555981272303/Members+Leading+Members+Flier+04-22-19.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	784181/784181	------	200	untouched ('')	image/jpeg	etag:COmmoOarguwCEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1555980933717-LK2LJ7XFJ08P0PBC8O7G/page01.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1555980933717-LK2LJ7XFJ08P0PBC8O7G/page01.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%222967a1ee30352f1c2ea6e961bf3b64ea%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-01-03-19.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-01-03-19.83.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	881053/881053	------	200	untouched ('')	image/jpeg	etag:CI3B7v7Zu+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1555980938502-1OV5J6Y5CKJ8L1GN4RS3/page03.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1555980938502-1OV5J6Y5CKJ8L1GN4RS3/page03.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	633774/633774	------	200	untouched ('')	image/jpeg	etag:CPbK3+WrguwCEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1555980936248-NRKKH2HWTW76D67NI0Q9/page02.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1555980936248-NRKKH2HWTW76D67NI0Q9/page02.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	838554/838554	------	200	untouched ('')	image/jpeg	etag:CLbYzsvau+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1555981257699-81RSTQ0Q262V2C762IZD/page04.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1555981257699-81RSTQ0Q262V2C762IZD/page04.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	1196126/1196126	------	200	untouched ('')	application/pdf	etag:W/%22d25c06ff6ce130f9f73a9c2efd554e9e%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5c66e9de971a187bf2825e0c/1550248419167/Members+Leading+Members+Flier+02-13-19.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5c66e9de971a187bf2825e0c/1550248419167/Members+Leading+Members+Flier+02-13-19.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	848387/848387	------	200	untouched ('')	image/jpeg	etag:CJqb6IPau+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121345764-OI66SPPUUXR0WVK9E6DA/page01.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121345764-OI66SPPUUXR0WVK9E6DA/page01.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	865109/865109	------	200	untouched ('')	image/jpeg	etag:CIv0tv/Zu+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121370025-8NLBJC7QCQCVD7XXQQIP/page04.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121370025-8NLBJC7QCQCVD7XXQQIP/page04.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	742700/742700	------	200	untouched ('')	image/jpeg	etag:CLiD1b/au+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121362823-KWN59X2DZ8C6X8YY0ZTM/page02.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121362823-KWN59X2DZ8C6X8YY0ZTM/page02.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	853467/853467	------	200	untouched ('')	image/jpeg	etag:CI3Kjs23u+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121373534-STEM8TZW14P92QZZ5EEN/page05.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121373534-STEM8TZW14P92QZZ5EEN/page05.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%2245e55cb4b6ee235af44b5bfe29965c7e%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-29-18.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-29-18.89.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	884552/884552	------	200	untouched ('')	image/jpeg	etag:CIC5g9Hau+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121367593-GWUA2GLL62UZQ3LZ4TCD/page03.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121367593-GWUA2GLL62UZQ3LZ4TCD/page03.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	631696/631696	------	200	untouched ('')	image/jpeg	etag:CPn03c/Zu+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121375204-IZF1SIB68XT0LCYEC81W/page06.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1550121375204-IZF1SIB68XT0LCYEC81W/page06.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	428252/428252	------	200	untouched ('')	application/pdf	etag:W/%2243f9dc7c974e83b7ebaea92a88685f00%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5c2d92180ebbe8ccfb22941f/1546490393251/Members+Leading+Members+Flier+01-03-19.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5c2d92180ebbe8ccfb22941f/1546490393251/Members+Leading+Members+Flier+01-03-19.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	854840/854840	------	200	untouched ('')	image/jpeg	etag:CMixnc23u+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1546490251657-I0T41VTQVFV4DM7ITEJ2/page01.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1546490251657-I0T41VTQVFV4DM7ITEJ2/page01.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%2224e4ccfdf2af355c7ff0c04a7c09eb10%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-14-18.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-14-18.8c.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	841402/841402	------	200	untouched ('')	image/jpeg	etag:CPGdsJrau+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1546490277036-4K3GLUMQ2OBURJVQT5N4/page02.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1546490277036-4K3GLUMQ2OBURJVQT5N4/page02.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	903772/903772	------	200	untouched ('')	image/jpeg	etag:CIPSmYPau+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1546490293837-PHHH2XFU5YLBK9U8NRJP/page03.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1546490293837-PHHH2XFU5YLBK9U8NRJP/page03.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	738842/738842	------	200	untouched ('')	image/jpeg	etag:CMrL9s/Zu+0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1546490310197-6GWJIXE12WYP6UO7O6C5/page04.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1546490310197-6GWJIXE12WYP6UO7O6C5/page04.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	345625/345625	------	200	untouched ('')	application/pdf	etag:W/%22af5949b64b581b46b8c57607ff7e0bf0%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5bd7d3491905f4e57ed17946/1540870986602/Members+Leading+Members+Flier+10-29-18.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5bd7d3491905f4e57ed17946/1540870986602/Members+Leading+Members+Flier+10-29-18.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%22546076198605ba46152ab62c5dc6f036%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Mail-09-26-18.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Mail-09-26-18.8f.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	259306/259306	------	200	untouched ('')	image/png	etag:COep5IqTje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1540870966655-0ONYOOEI21WYKBAX5NCR/Members+Leading+Members+Flier+10-29-18.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1540870966655-0ONYOOEI21WYKBAX5NCR/Members+Leading+Members+Flier+10-29-18.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	629870/629870	------	200	untouched ('')	application/pdf	etag:W/%22c038d215cf5eef26b0d4afbf4aed214f%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5bc3c0e38165f51c6af25724/1539555556603/Members+Leading+Members+Flier+10-14-18.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5bc3c0e38165f51c6af25724/1539555556603/Members+Leading+Members+Flier+10-14-18.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	239649/239649	------	200	untouched ('')	image/png	etag:CJeyhYqTje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1539555538482-75RAZB2K6NCJ2YM0UZTU/Members+Leading+Members+Flier+10-14-18.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1539555538482-75RAZB2K6NCJ2YM0UZTU/Members+Leading+Members+Flier+10-14-18.png	(from https://www.membersleadingmembers.com/fliers)
